"height","reproductive_tiller_ct","florets_per_spikelet","emergence_percent","stem_diameter","yield_per_plant","floret_site_utilization","spikelet_density","yield_per_spike","thousand_grain_weight","spikelets_per_spike","merge_col","flag_leaf_area","anthesis_score"
"140","202","5.333333333","0.32","1.69","58.699075","0.765368852","0.813333333","0.7081325","9.045",20.3333333333333,"WGN39D38_STP_2018_1",9.1,7
"140","208","6.333333333","0.241610738","1.81","64.86568","0.595599655","0.818791946","0.586168","9",20.3333333333333,"WGN39C09_STP_2018_1",12.8,7
"165","206","5.333333333","0.563758389","1.646666667","56.24563","0.630681818","0.765100671","0.533393636","10.647",19,"WGN15D64_STP_2018_1",14.4,8
"120","12","6","0.681818182","1.56",NA,"0.473809524","0.954545455","0.3834605","6.982",21,"WGN45D30_STP_2018_1",16.2,9
"140","205","6.666666667","0.3","2.093333333","85.89315","0.551688312","0.77","0.690045","8.708",25.6666666666667,"WGN39C42_STP_2018_1",16.2,6
"110","84","7","0.545454545","1.796666667","28.10318","0.562087912","0.727272727","0.552438","9.61",17.3333333333333,"WGN38C02_STP_2018_1",12,7
NA,"14","5.666666667","0.428571429","1.38",NA,"0.514705882","0.857142857","0.297113333","7.679",16,"WGN45C15_STP_2018_1",9.1,8
"135","173","7","0.372413793","1.776666667","107.00966","0.710294118","0.937931034","0.853006","8.436",22.6666666666667,"WGN46D63_STP_2018_1",17.1,8
NA,NA,"5","0.888888889","1.25",NA,"0.492307692","0.962962963","0.189526","7.615",13,"WGN45D26_STP_2018_1",7,8
"140","151","7","0","1.57","33.30116","0.395266024","0.794871795","0.367600909","7.377",20.6666666666667,"WGN36C44_STP_2018_1",9.6,6
"145","138","7","0.369863014","1.73","43.930824","0.602216749","0.794520548","0.6874504","8.711",19.3333333333333,"WGN55D31_STP_2018_1",18,8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN26D36_STP_2018_1",NA,6
"125","68","5.666666667","0.346153846","2.616666667","28.16395","0.864705882","0.576923077","0.968545","10.563",20,"WGN26D37_STP_2018_1",14.4,7
"135","177","7.666666667","0.4125","1.866666667","29.33586","0.517327366","0.85","0.702626","9.213",22.6666666666667,"WGN39C27_STP_2018_1",13.5,7
"145","149","6.666666667","0.649681529","1.593333333","40.952525","0.513482143","0.713375796","0.5543525","9.594",18.6666666666667,"WGN63C42_STP_2018_1",12.6,9
"135","127","7.333333333","0.48","1.766666667","46.7606","0.604743083","0.92","0.719835","7.511",23,"WGN46D08_STP_2018_1",12.6,9
"155","204","5.666666667","0.279069767","1.87","63.39912","0.660504202","0.73255814","0.519552","7.404",21,"WGN39D06_STP_2018_1",17.1,6
"115","122","4","0.604651163","1.43","30.033795","1.202678571","0.868217054","0.5614445","6.505",18.6666666666667,"WGN07D26_STP_2018_1",14.4,8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN15P01_STP_2018_1",NA,NA
"130","178","7","0.564102564","1.566666667","62.061256","0.608128079","0.991452991","0.6687876","9.229",19.3333333333333,"WGN46C43_STP_2018_1",7.8,8
"140","118","6.666666667","0.455696203","1.616666667","38.419395","0.580090909","0.696202532","0.6425665","9.578",18.3333333333333,"WGN15C13_STP_2018_1",9.8,8
"145","201","6","0.496240602","1.65","52.00362","0.507894737","0.857142857","0.491902","8.655",19,"WGN63D25_STP_2018_1",13.5,6
"130","65","8.333333333","0.620689655","2.016666667",NA,"0.569142857","0.724137931","0.78067","9",21,"WGN46C40_STP_2018_1",8.8,8
"125","64","4.666666667","0.540983607","1.476666667","14.503585","0.786682809","0.967213115","0.4724385","7.218",19.6666666666667,"WGN26C61_STP_2018_1",8.4,8
"150","184","6","0.53164557","1.793333333","77.58642","0.652727273","0.696202532","0.576762","7.925",18.3333333333333,"WGN55D40_STP_2018_1",10.4,7
"140","150","5.333333333","0.553846154","1.326666667","39.68173","0.707625","0.769230769","0.511093","9.137",16.6666666666667,"WGN15D56_STP_2018_1",10.5,8
"115","74","7","0.653846154","2.27","36.173934","0.768421053","0.730769231","0.8501174","8.764",19,"WGN36D21_STP_2018_1",11.7,7
"120","125","7","0.774193548","1.72","58.153415","0.758294931","1","0.8361665","7.936",20.6666666666667,"WGN07D37_STP_2018_1",16,9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN26C01_STP_2018_1",NA,NA
"150","177","5.333333333","0.278145695","1.47","73.67732","0.74625","0.794701987","0.662122","8.917",20,"WGN36D22_STP_2018_1",15.3,6
"145","98","4.333333333","0.816326531","1.533333333","32.745995","0.79280397","0.843537415","0.4974595","7.75",20.6666666666667,"WGN45D44_STP_2018_1",12,9
"145","167","5.333333333","0.335403727","1.61","72.86543","0.761473881","0.832298137","0.706063","8.6",22.3333333333333,"WGN38C30_STP_2018_1",12.8,8
"150","98","7.666666667","0.426035503","2.01","52.084745","0.589292667","0.792899408","0.9453545","9.818",22.3333333333333,"WGN39D09_STP_2018_1",21,8
"155","204","5.666666667","0.179640719",NA,"62.993451","0.715170279","0.682634731","0.5945111","8.145",19,"WGN15D13_STP_2018_1",17.1,6
"125","119","6.666666667","0.516556291","2.043333333","67.839905","0.594402985","0.887417219","0.7617005","8.985",22.3333333333333,"WGN46D03_STP_2018_1",20,6
"135","56","6.666666667","0.502793296","1.916666667","12.537275","0.437238806","0.748603352","0.5468545","8.879",22.3333333333333,"WGN59P01_STP_2018_1",12.6,6
"140","184","6.666666667","0.476821192","1.46","52.31758","0.556615385","0.860927152","0.538338","7.071",21.6666666666667,"WGN38C41_STP_2018_1",11.2,7
"150","147","5","0.375","1.86","60.121094","0.902142857","0.777777778","0.7180394","9",18.6666666666667,"WGN55C46_STP_2018_1",14.4,8
"165","141","5.666666667","0.324324324","1.886666667","82.12498","0.737599364","0.8","0.925618","9.953",24.6666666666667,"WGN36C11_STP_2018_1",16,8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN26C10_STP_2018_1",NA,NA
"145","221","5","0.38961039","1.5","51.20655","0.715","0.623376623","0.538305","11.133",16,"WGN63D19_STP_2018_1",16.2,6
"130","115","6","0.940298507","1.68","16.96918","0.919960474","0.686567164","0.638789091","7.5",15.3333333333333,"WGN45C03_STP_2018_1",12.6,9
"150","183","5.666666667","0.701298701","1.416666667","64.08815","0.700637598","0.675324675","0.592333636","7.902",17.3333333333333,"WGN15C04_STP_2018_1",19.8,8
"150","130","5.333333333","0.377358491","1.426666667","36.69413","0.761625","0.628930818","0.466473","7.033",16.6666666666667,"WGN15C49_STP_2018_1",11.2,7
"145","196","5.333333333","0.588957055","1.883333333","45.85884","0.624715909","0.809815951","0.441669","6.867",22,"WGN39C54_STP_2018_1",13.5,8
"165","147","7","0.290322581","1.71","54.47714","0.551930502","0.795698925","0.897444","9.759",24.6666666666667,"WGN63C61_STP_2018_1",14,6
"145","222","5","0.553191489","1.396666667","81.6449","0.747222222","0.765957447","0.5298625","8.043",18,"WGN55C50_STP_2018_1",10.2,8
"135","81","6.333333333","0.441176471","1.786666667","41.999415","0.671428571","0.926470588","0.6303015","7.731",21,"WGN07C02_STP_2018_1",13,8
"150","87","7.333333333","0.548780488","1.74","41.553621","0.526056338","0.865853659","0.7601961","8.661",23.6666666666667,"WGN45C16_STP_2018_1",14,9
"130","111","7.333333333","0.551724138","1.906666667","88.576983","0.698911652","0.816091954","1.0276563","9.404",23.6666666666667,"WGN36C49_STP_2018_1",16,7
"145","46","7.333333333","0.496815287","1.746666667","8.665924","0.309639498","0.738853503","0.4049814","9.836",19.3333333333333,"WGN26D48_STP_2018_1",8,8
"110","86","6.333333333","0.985714286","2.046666667","41.825147","0.691718266","0.971428571","0.6800537","7.154",22.6666666666667,"WGN07D12_STP_2018_1",16,9
"155","192","5.333333333","0.36809816","1.94","69.17335","0.763461538","0.797546012","0.768983333","9.35",21.6666666666667,"WGN15C19_STP_2018_1",14.4,6
"135","130","7.666666667","0.506493506","1.506666667","62.53881","0.485573123","0.779220779","0.586673636","8.552",20,"WGN38C61_STP_2018_1",14.4,7
"135","257","5.333333333","0.218181818","1.39","44.92361","0.695366379","0.703030303","0.687051","10.417",19.3333333333333,"WGN39C57_STP_2018_1",11.9,7
"120","106","5.333333333","0.804123711","1.146666667","14.18528","0.652260638","0.969072165","0.295268","5.844",15.6666666666667,"WGN15D19_STP_2018_1",10.5,8
"140","201","5.333333333","0.434210526","1.336666667","68.30837","0.710383065","0.815789474","0.553967","6.692",20.6666666666667,"WGN39C25_STP_2018_1",13.5,7
"140","130","7.666666667","0.346820809","2.083333333","49.552085","0.575869565","0.693641618","0.6911335","8.474",20,"WGN36C40_STP_2018_1",9,6
"140","195","6.333333333","0.744827586","1.643333333","61.31625","0.588904694","1.020689655","0.729994444","8.241",24.6666666666667,"WGN45D28_STP_2018_1",12,8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN26D50_STP_2018_1",11.2,7
"145","50","7.666666667","0.423913043","2.18","20.4752","0.596588629","0.706521739","0.90343","10.098",21.6666666666667,"WGN45D22_STP_2018_1",16,8
"130","31","5.333333333","0.576923077","1.79",NA,NA,"0.756410256",NA,"8.17",19.6666666666667,"WGN59P01_STP_2018_1",11.2,8
"145","230","4","0.863636364","1.273333333","47.973422","0.808139535","0.651515152","0.391304667","8.544",14.3333333333333,"WGN15C16_STP_2018_1",11.2,9
"150","149","6.666666667","0.397790055","1.503333333","69.09213","0.750508475","0.651933702","0.966023","9.775",19.6666666666667,"WGN63D12_STP_2018_1",12,8
"90",NA,"6","0","1.783333333",NA,"0.019736842","0.765100671","0.016375","7.278",19,"WGN36D25_STP_2018_1",14,6
"140","144","6","0.680851064","1.643333333","69.849305","0.69057971","0.978723404","0.7735205","8.97",23,"WGN46C07_STP_2018_1",12,8
"145","148","6","0.567567568","1.6","52.892675","0.713778409","0.864864865","0.721893182","8.547",21.3333333333333,"WGN55C32_STP_2018_1",18,7
"135","142","6","0.693641618","1.743333333","59.075408","0.567948718","0.901734104","0.6691608","7.756",26,"WGN07C17_STP_2018_1",7.5,8
"140","124","6","0.557377049","1.646666667","58.567285","0.629050926","0.786885246","0.73749875","8.246",24,"WGN46C08_STP_2018_1",11.9,8
"145","154","6","0.690647482","1.78","56.29315","0.741964286","0.805755396","0.694765","8.586",18.6666666666667,"WGN55D29_STP_2018_1",12,9
"140","98","5.666666667","0","1.79","11.94336","0.315882353","0.754716981","0.180576","5.518",20,"WGN36D19_STP_2018_1",11.2,6
"135","149","7.333333333","0.509803922","1.833333333","27.73366","0.560507674","0.91503268","0.75451","8.085",23.3333333333333,"WGN46D55_STP_2018_1",14,8
"150","243","5.333333333","0.361445783","1.88","86.45542","0.664566532","0.746987952","0.700335","9.516",20.6666666666667,"WGN39D10_STP_2018_1",9.8,7
"135","41","7.333333333","0.76056338","1.743333333","11.13242","0.738974855","0.661971831","0.768262","9.183",15.6666666666667,"WGN26D28_STP_2018_1",9.1,8
"145","202","6.666666667","0.592105263","1.403333333","62.25072","0.534782609","0.907894737","0.633022","7.951",23,"WGN46D17_STP_2018_1",12.8,8
"155","148","7.333333333","1.013513514","1.426666667","47.31723","0.545454545","0.77027027","0.606538","8.722",19,"WGN45C25_STP_2018_1",12,9
"135","149","7","0.37037037","1.61","80.59436","0.525674326","0.802469136","0.702532727","9.719",21.6666666666667,"WGN36P01_STP_2018_1",12.6,6
"135","87","5","0.566929134","1.54","5.89238","0.562173913","0.724409449","0.219018","5.803",15.3333333333333,"WGN63C36_STP_2018_1",6,6
"140","125","5.666666667","0.472727273","1.833333333","61.605138","0.619744961","0.787878788","0.667516182","9.578",21.6666666666667,"WGN38C33_STP_2018_1",12.6,7
"125","97","6.666666667","0.555555556","2.476666667","69.016328","0.697089041","0.901234568","0.9267115","8.657",24.3333333333333,"WGN07D55_STP_2018_1",18.7,8
"140","146","5.333333333","0.12244898","1.306666667","14.76243","0.246375","1.020408163","0.150253","7.629",16.6666666666667,"WGN63D20_STP_2018_1",14.4,6
"145","161","6","0.317880795","1.676666667","50.20435","0.535353535","0.834437086","0.472290909","7.328",21,"WGN26C44_STP_2018_1",7.8,8
"155","203","6.333333333","0.530612245","1.68","101.526905","0.704969903","0.843537415","0.792745909","9.865",20.6666666666667,"WGN55C12_STP_2018_1",17,8
"145","134","5.666666667","0.59602649","1.476666667","61.614","0.598773199","0.900662252","0.598545455","8.158",22.6666666666667,"WGN45C21_STP_2018_1",13.6,8
"155","176","4.333333333","0.620689655","1.753333333","46.471075","0.876518219","0.786206897","0.62275625","9.652",19,"WGN26C07_STP_2018_1",12,9
"145","169","4.666666667","0.496551724","1.206666667","27.691195","0.508928571","0.827586207","0.3017945","7.56",20,"WGN63C55_STP_2018_1",11.2,8
"135","190","6","0.72","1.583333333","103.566112","0.690384615","0.891428571","0.8243872","7.915",26,"WGN07C05_STP_2018_1",12.8,8
"140","299","5.666666667","0.213017751","1.88","73.39258","0.708915441","0.75739645","0.553158","8.34",21.3333333333333,"WGN39D16_STP_2018_1",13.5,6
"140","218","5.333333333","0.278145695","1.663333333","57.95104","0.513068182","0.874172185","0.442144","10.109",22,"WGN39C30_STP_2018_1",13,6
"140","169",NA,NA,NA,NA,NA,NA,NA,"9.62",NA,"WGN55D22_STP_2018_1",11.7,8
"145","186","5.666666667","0.078947368","1.563333333","83.47875","0.646025437","0.973684211","0.775195","8.342",24.6666666666667,"WGN36C27_STP_2018_1",11.7,6
"140","162","5.666666667","0.503225806","1.643333333","44.9106","0.608823529","0.929032258","0.61251","8.053",24,"WGN38D35_STP_2018_1",11.2,8
"145","104","6.666666667","0.486486486","1.77","36.70606","0.510202703","0.8","0.617063","7.964",24.6666666666667,"WGN45C41_STP_2018_1",19,9
"120","132","7","0.675","1.6","51.150208","0.662402274","0.8375","0.843480889","8.341",22.3333333333333,"WGN07C65_STP_2018_1",16,8
"145","137","8","0.461538462","1.566666667","51.181175","0.571572581","0.794871795","0.7104925","7.575",20.6666666666667,"WGN36D62_STP_2018_1",21,7
"125","96","7.333333333","0.475609756","2.016666667","42.60181","0.708409091","0.731707317","0.875366","9.151",20,"WGN46D57_STP_2018_1",15.3,8
"130","66","5.333333333","0.534246575","1.703333333","15.71691","0.697265625","0.657534247","0.487231","8.329",16,"WGN36D57_STP_2018_1",9.6,7
"125","176","6","0.483221477","1.853333333","35.709205","0.795081967","0.818791946","0.7971605","7.767",20.3333333333333,"WGN46C21_STP_2018_1",18,7
"120","64","7","0.324324324","1.783333333","19.061643","0.494505495","0.702702703","0.5572233","7.922",21.6666666666667,"WGN36C64_STP_2018_1",12.8,6
"140","136","6","0.563535912","1.726666667","65.633","0.704040404","0.607734807","0.698111111","10.435",18.3333333333333,"WGN38C07_STP_2018_1",12.6,6
"140","188","5","0.761904762","1.56","67.25383","0.709090909","0.873015873","0.505108","8.054",18.3333333333333,"WGN55C07_STP_2018_1",17,8
"140","81","5.333333333","0.723404255","1.823333333","33.972475","0.485714286","0.893617021","0.4834975","10.202",21,"WGN45D45_STP_2018_1",12,8
"135","189","5.666666667","0.467065868","1.64","86.37753","0.881774349","0.730538922","0.773963","7.852",20.3333333333333,"WGN46C57_STP_2018_1",13.6,8
"140","182","5.666666667","0.503225806","1.756666667","38.5968","0.631024668","0.8","0.54296","8.338",20.6666666666667,"WGN63C23_STP_2018_1",14.4,7
"135","50","6.333333333","0.444444444","1.81","16.63162","0.659774436","0.691358025","0.651452","7.569",18.6666666666667,"WGN45P01_STP_2018_1",22,8
"135","221","5.666666667","0.592592593","1.533333333","84.707545","0.845294118","0.740740741","0.7419395","8.3",20,"WGN15D47_STP_2018_1",11.9,8
"140","130","5","0.507042254","1.663333333","30.65906","0.723333333","0.76056338","0.524536","8.571",18,"WGN63D56_STP_2018_1",12,7
"145","172","4","0.744525547","1.546666667","58.305615","0.992307692","0.759124088","0.5131215","8.075",17.3333333333333,"WGN15D31_STP_2018_1",13.6,9
"125","69","5.666666667","0.408163265","1.716666667","21.4467","0.72605042","0.666666667","0.51895","8.904",16.3333333333333,"WGN26C37_STP_2018_1",12.8,6
"155","207","6.333333333","0.555555556","1.67","65.272558","0.621137521","0.765432099","0.7501498","9.575",20.6666666666667,"WGN39D43_STP_2018_1",21.6,8
"125","61","5.666666667","0.202702703","1.82","16.57972","0.837433155","0.594594595","0.523392","8.957",14.6666666666667,"WGN26D56_STP_2018_1",8.8,6
"120","140","7.666666667","0.506493506","1.53","53.83651","0.591164095","0.805194805","0.692712222","7.627",20.6666666666667,"WGN38D10_STP_2018_1",11.2,7
"145","215","6.333333333","0.377622378","1.473333333","55.36076","0.669767442","0.601398601","0.522886","9.263",14.3333333333333,"WGN63C30_STP_2018_1",12.8,7
"110","99","4.666666667","0.731707317","1.5","29.297842","0.795812808","0.943089431","0.4293082","6.031",19.3333333333333,"WGN07C24_STP_2018_1",5.5,8
"160","144",NA,NA,NA,NA,NA,NA,NA,"9.021",NA,"WGN55C30_STP_2018_1",18,8
"130","116","4.666666667","0.303797468","1.666666667","34.68382","0.765584416","0.835443038","0.563617","7.513",22,"WGN07D65_STP_2018_1",9.1,6
"120","191","5.666666667","0.251748252","1.38","31.464225","0.456176471","0.839160839","0.3238725","8.519",20,"WGN38C66_STP_2018_1",9.6,6
"135","96","7","0.567567568","1.58","28.570032","0.419854722","0.797297297","0.4921192","8.671",19.6666666666667,"WGN15C63_STP_2018_1",11.2,7
"145","181","6","0.262773723","1.993333333","48.95844","0.455172414","0.846715328","0.545099","10.491",19.3333333333333,"WGN39C02_STP_2018_1",20,6
"140","219","6","0.153846154","1.583333333","79.38018","0.606557377","0.782051282","1.277178",NA,20.3333333333333,"WGN39C37_STP_2018_1",12,6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN55D58_STP_2018_1",NA,NA
"130","156","6","0.331034483","1.39","44.962706","0.557894737","0.786206897","0.5192376","8.732",19,"WGN15C46_STP_2018_1",7.2,6
"145","214","7","0.481481481","2.046666667","90.39915","0.538869581","0.87654321","0.691786364","7.5",23.6666666666667,"WGN55D25_STP_2018_1",15.3,8
"155","202","7","0.321428571","1.483333333","52.38253","0.45483871","0.738095238","0.458753","8.738",20.6666666666667,"WGN38D09_STP_2018_1",13.6,6
"145","123","5.333333333","0.525547445","1.553333333","55.68188","0.661652542","0.861313869","0.610518","8.258",19.6666666666667,"WGN45C60_STP_2018_1",12,9
"145","143","6.666666667","0.443181818","2.01","64.920652","0.737578125","0.727272727","0.7962042","8.479",21.3333333333333,"WGN26C63_STP_2018_1",21,8
NA,NA,"5.333333333",NA,"1.143333333",NA,"0.260670732","0.863157895","0.102949","7.212",13.6666666666667,"WGN07D31_STP_2018_1",NA,NA
"130","198","6.666666667","0.476821192","1.516666667",NA,"0.701307692","0.860927152","0.7079415","6.368",21.6666666666667,"WGN36C07_STP_2018_1",11.2,8
"130","146","4.666666667","0.816326531","1.646666667","32.91885","0.740147783","0.789115646","0.5539","9.373",19.3333333333333,"WGN45D40_STP_2018_1",9.8,9
"140","152","4","0.413793103","1.656666667","40.302728","0.804044118","0.781609195","0.6125568","9.116",22.6666666666667,"WGN59P01_STP_2018_1",6.6,8
"125","155","6.333333333","0.577777778","1.563333333","50.68949","0.537096774","0.918518519","0.498319","7.636",20.6666666666667,"WGN46D52_STP_2018_1",12.6,8
"130","188","6.333333333","0.701298701","1.76","39.574245","0.464542936","0.74025974","1.1745545",NA,19,"WGN63D42_STP_2018_1",11.2,8
"135","138","5","0.377358491","1.62","30.427635","0.847924528","0.666666667","0.5221485","7.386",17.6666666666667,"WGN26D03_STP_2018_1",9.6,8
